"","Grado","Sexo","Edad","Autoconsciencia","Eficacia","Persistencia","ApoyoEscuela","CoherenciaFam","Compañerismo","RegulaciónEmo","Empatía","ControlConducta","Optimismo","Entusiasmo","Gratitud"
"1152",1,2,14,2.66666666666667,3.33333333333333,3,3,3,3.33333333333333,4,3,3,4,3.66666666666667,3.33333333333333
"1153",1,1,15,3.33333333333333,2.66666666666667,3.66666666666667,3.66666666666667,3.66666666666667,1.66666666666667,3,3.66666666666667,3.66666666666667,2,4,1.33333333333333
"1154",1,1,13,3,3.33333333333333,3,3.33333333333333,3,3.33333333333333,3.66666666666667,3,3.33333333333333,4,3.66666666666667,3.66666666666667
"1155",1,1,13,3.33333333333333,3.66666666666667,3.66666666666667,3,3.33333333333333,4,3.33333333333333,3,3,4,2.66666666666667,2.66666666666667
"1156",1,1,13,2.66666666666667,3.33333333333333,2.66666666666667,4,3.33333333333333,4,4,3.33333333333333,3.33333333333333,4,4,4
"1157",1,1,13,3.33333333333333,2.66666666666667,3.66666666666667,2.66666666666667,3.66666666666667,2.66666666666667,3.66666666666667,3.33333333333333,4,3.5,4,2.66666666666667
"1158",1,1,13,2.33333333333333,2,2.66666666666667,2,2.66666666666667,3.66666666666667,2.33333333333333,2.33333333333333,2,2.66666666666667,2,2.66666666666667
"1159",1,2,14,2.66666666666667,2,2.66666666666667,3,2.33333333333333,4,2.66666666666667,3.66666666666667,2.66666666666667,2,2.66666666666667,3
"1160",1,2,14,3.33333333333333,3.66666666666667,3.66666666666667,4,4,4,3.33333333333333,3.66666666666667,3.33333333333333,3.66666666666667,5,4.66666666666667
"1161",1,2,13,2.66666666666667,4,2.66666666666667,4,4,2.33333333333333,2.66666666666667,3.33333333333333,3.33333333333333,2.66666666666667,3,4
"1162",1,1,13,2.66666666666667,3.66666666666667,3.5,4,3.33333333333333,4,3.33333333333333,3.66666666666667,3.66666666666667,3.33333333333333,1.66666666666667,2.33333333333333
"1163",1,1,13,3,4,3.33333333333333,3,3,3,3,3,3,3,3,3
"1164",3,2,16,2.66666666666667,3.33333333333333,2,3.33333333333333,3.33333333333333,3,3.66666666666667,3,3,1.66666666666667,2.66666666666667,3.33333333333333
"1165",3,1,16,2.66666666666667,3,1.66666666666667,3,2,1.66666666666667,3.33333333333333,3.33333333333333,3.33333333333333,1.33333333333333,2.33333333333333,2.66666666666667
"1166",2,1,15,3.66666666666667,3.33333333333333,3,3.33333333333333,3.66666666666667,1,4,2.33333333333333,3.33333333333333,4,2.33333333333333,2
"1167",3,2,16,3.33333333333333,2,1.66666666666667,2.66666666666667,2.66666666666667,2,3.33333333333333,2,2.33333333333333,3,3,2.66666666666667
"1168",2,1,15,3,4,2.33333333333333,3,2,1.66666666666667,3.66666666666667,3,3.33333333333333,2.33333333333333,1.66666666666667,2.33333333333333
"1169",2,2,15,4,3.33333333333333,4,4,4,4,4,3,2.66666666666667,4,5,5
"1170",2,1,14,4,3.66666666666667,2.66666666666667,3.33333333333333,4,4,3.66666666666667,3,3.33333333333333,4,3,3.66666666666667
"1171",1,2,14,3.33333333333333,3.66666666666667,2.66666666666667,3.66666666666667,3.66666666666667,2.66666666666667,2.66666666666667,4,3.66666666666667,3.33333333333333,3,3.33333333333333
"1172",1,1,13,2.66666666666667,3.66666666666667,3.33333333333333,3,3,3.66666666666667,1.66666666666667,3.33333333333333,3.33333333333333,4,4,3
"1173",1,1,13,2.33333333333333,3.33333333333333,3,3,3,2.66666666666667,2.5,3.33333333333333,1,3.66666666666667,4,2
"1174",1,1,13,3,3,2,3,2.66666666666667,2.33333333333333,3.66666666666667,3.66666666666667,3.33333333333333,3.66666666666667,3.33333333333333,3.33333333333333
"1175",1,2,13,3,3.33333333333333,2.66666666666667,3.33333333333333,4,3,2.66666666666667,3,3.33333333333333,4,4,3
"1176",1,1,13,3,4,4,3.66666666666667,4,3.33333333333333,3.33333333333333,3,4,4,5,4.33333333333333
"1177",1,2,13,3.33333333333333,2,3.33333333333333,3.66666666666667,3.66666666666667,4,3.33333333333333,2.66666666666667,3.33333333333333,4,3,4
"1178",1,2,14,3.66666666666667,4,2,3.66666666666667,4,3.66666666666667,3.33333333333333,3.66666666666667,3,4,4,3.66666666666667
"1179",1,2,13,3,3.33333333333333,2,3.66666666666667,3.66666666666667,4,2.33333333333333,3.66666666666667,3.33333333333333,3.66666666666667,3.33333333333333,2.66666666666667
"1180",1,2,13,3.33333333333333,3.33333333333333,2.66666666666667,3.66666666666667,4,4,3.33333333333333,3.66666666666667,3.66666666666667,4,4.66666666666667,4
"1181",1,1,14,3.33333333333333,3.66666666666667,2.66666666666667,3.33333333333333,3,2.66666666666667,3.33333333333333,3.33333333333333,2.66666666666667,3,3,3
"1182",1,1,15,1.66666666666667,3.33333333333333,2,3,3.66666666666667,3,2.66666666666667,2,2.66666666666667,3,3,2.66666666666667
"1183",2,1,15,3.33333333333333,3,2.33333333333333,3,3.33333333333333,1.66666666666667,3,3.33333333333333,2.66666666666667,3.33333333333333,4.66666666666667,4
"1184",1,1,15,3.33333333333333,3.33333333333333,3.33333333333333,3.33333333333333,3.66666666666667,3.33333333333333,3.33333333333333,3,4,3.33333333333333,3.33333333333333,3.33333333333333
"1185",1,1,13,3.33333333333333,2.66666666666667,3,3,4,2.66666666666667,2.66666666666667,2.33333333333333,3,4,4,3
"1186",3,1,15,3,3.33333333333333,3,3,3.66666666666667,3,3.66666666666667,2.66666666666667,3.66666666666667,4,3.33333333333333,4
"1187",3,2,16,3,4,2.33333333333333,3.66666666666667,4,4,3.66666666666667,3.66666666666667,4,3.33333333333333,4,4.33333333333333
"1188",3,1,16,3.66666666666667,3.33333333333333,2.66666666666667,3.66666666666667,4,3.66666666666667,3.66666666666667,3,4,4,4,4
"1189",3,1,15,4,3,3.33333333333333,4,4,3.66666666666667,2.33333333333333,3,2.66666666666667,4,4.33333333333333,5
"1190",3,1,16,3.66666666666667,3.66666666666667,3,4,3.66666666666667,3.66666666666667,3.33333333333333,3.33333333333333,3.66666666666667,4,3.66666666666667,3.66666666666667
"1191",3,1,15,3,3,3.33333333333333,4,3.66666666666667,4,2.66666666666667,3.66666666666667,2.66666666666667,3,4.66666666666667,5
"1192",3,2,15,3.66666666666667,3.66666666666667,3.33333333333333,3,4,4,3.33333333333333,3.66666666666667,3.33333333333333,4,3.33333333333333,3
"1193",3,2,16,4,4,3.33333333333333,4,4,4,4,3.33333333333333,3.33333333333333,3.33333333333333,4,4.33333333333333
"1194",3,1,16,2.66666666666667,3.33333333333333,2.33333333333333,3,3.66666666666667,3.66666666666667,3.33333333333333,3.66666666666667,3,3.66666666666667,4,4.33333333333333
"1195",1,2,14,3.66666666666667,3.33333333333333,2.33333333333333,3.66666666666667,2.33333333333333,4,3.66666666666667,3.66666666666667,3,4,3.66666666666667,3.66666666666667
"1196",1,2,13,2.66666666666667,3.66666666666667,2.33333333333333,3.66666666666667,4,4,3,4,3.66666666666667,3,3,3.66666666666667
"1197",1,2,13,4,4,3.66666666666667,4,3.66666666666667,4,3.66666666666667,4,3.33333333333333,4,4,4
"1198",1,1,13,3.33333333333333,3.66666666666667,3,3.66666666666667,3.66666666666667,2,3.33333333333333,3,2,3.66666666666667,2.66666666666667,2.33333333333333
"1199",1,1,14,3.33333333333333,3,3.66666666666667,4,3.66666666666667,3.66666666666667,3,4,3,3,3.66666666666667,2.33333333333333
"1200",1,1,13,3.66666666666667,4,4,3.66666666666667,2.33333333333333,4,4,4,3.66666666666667,4,3.66666666666667,4
"1201",1,1,13,3.33333333333333,3.66666666666667,3.33333333333333,3.66666666666667,3.66666666666667,3.66666666666667,3.66666666666667,3,3.66666666666667,4,4.33333333333333,4
"1202",1,2,13,3.66666666666667,3.66666666666667,3,3.66666666666667,4,4,2.66666666666667,3.66666666666667,3.66666666666667,3.66666666666667,4,4.5
"1203",1,2,14,3.66666666666667,3.66666666666667,3,4,4,1.66666666666667,4,4,3.33333333333333,4,4.66666666666667,4.66666666666667
"1204",1,2,13,3,3.66666666666667,3.66666666666667,4,3.66666666666667,3.33333333333333,3.33333333333333,3.66666666666667,3,4,3.66666666666667,4.66666666666667
"1205",1,1,13,3.33333333333333,3.66666666666667,3.33333333333333,4,4,3.66666666666667,3.33333333333333,4,3,4,5,4.66666666666667
"1206",1,1,13,3,2.33333333333333,2.66666666666667,3,2,4,3.66666666666667,3.33333333333333,3,4,2.66666666666667,2
"1207",1,1,14,3.66666666666667,3.33333333333333,3,3.33333333333333,3.33333333333333,3,3.33333333333333,2.33333333333333,2.33333333333333,4,5,4.33333333333333
"1208",1,2,13,3.66666666666667,3.66666666666667,3.33333333333333,4,4,4,3.33333333333333,3.33333333333333,3.66666666666667,4,4.33333333333333,4.33333333333333
"1209",1,1,13,3.33333333333333,3.33333333333333,2.66666666666667,3,2.66666666666667,2.33333333333333,1.66666666666667,1,2,2,2,2
"1210",1,1,13,2.66666666666667,2.66666666666667,3,2,3.66666666666667,2,3.66666666666667,2.66666666666667,3.66666666666667,3,4,3.33333333333333
"1211",1,2,14,3,3.33333333333333,3,2.66666666666667,3.33333333333333,3.66666666666667,3,2.33333333333333,3.33333333333333,3.66666666666667,3.33333333333333,4
"1212",1,1,13,3.33333333333333,3,1.66666666666667,3,2,2.33333333333333,2.33333333333333,2,1.66666666666667,2.33333333333333,3,1.66666666666667
"1213",1,2,13,3,3,2.33333333333333,4,2.66666666666667,4,2.33333333333333,4,2.33333333333333,3,2.66666666666667,1.66666666666667
"1214",1,1,13,4,3.66666666666667,1.33333333333333,3.66666666666667,3.66666666666667,4,3.66666666666667,3.33333333333333,3.33333333333333,4,4.5,4
"1215",3,1,15,3.33333333333333,4,2.66666666666667,3,4,4,3.66666666666667,3.66666666666667,3,3.33333333333333,3.33333333333333,3.33333333333333
"1216",3,1,16,3.66666666666667,3.33333333333333,2.33333333333333,4,3.33333333333333,3.33333333333333,3,4,3.33333333333333,3.33333333333333,4,3.33333333333333
"1217",3,2,15,3.66666666666667,3.33333333333333,3.33333333333333,4,4,4,3,4,3.66666666666667,4,5,5
"1218",3,1,16,3,3,3,3.33333333333333,3.66666666666667,2.66666666666667,3.33333333333333,3.66666666666667,3.66666666666667,4,4,3.33333333333333
"1219",3,1,16,3,3.33333333333333,3,3.66666666666667,3.33333333333333,4,3.66666666666667,3.33333333333333,3,4,5,4
"1220",3,2,15,4,3.66666666666667,3.66666666666667,4,4,4,3.66666666666667,3,3.66666666666667,4,4.33333333333333,4.66666666666667
"1221",3,1,15,3,2.66666666666667,3,4,3.33333333333333,4,3.66666666666667,3.33333333333333,3,4,4,3.66666666666667
"1222",3,1,15,2.66666666666667,3,2,3.66666666666667,3.66666666666667,4,2.66666666666667,2.33333333333333,2.33333333333333,3.66666666666667,4.33333333333333,3.66666666666667
"1223",3,1,15,4,3.33333333333333,2.66666666666667,4,4,4,3,4,3.33333333333333,4,4.33333333333333,4
"1224",3,2,16,3.66666666666667,2.66666666666667,3,4,3.33333333333333,4,3.66666666666667,3.66666666666667,2.66666666666667,3.33333333333333,3,3.33333333333333
"1225",2,2,15,4,3.66666666666667,3,4,4,4,3.33333333333333,3.33333333333333,2.66666666666667,4,5,4.66666666666667
"1226",2,2,14,4,3.66666666666667,3.66666666666667,4,4,4,3.33333333333333,3.33333333333333,2.66666666666667,4,5,4.66666666666667
"1227",2,1,14,3.66666666666667,3.33333333333333,3.33333333333333,3.33333333333333,3.66666666666667,3.33333333333333,3.33333333333333,2.66666666666667,2.66666666666667,2.66666666666667,3,3.66666666666667
"1228",2,2,15,3.33333333333333,3.66666666666667,3.33333333333333,4,4,3.66666666666667,3.66666666666667,4,3.66666666666667,4,4.66666666666667,4.66666666666667
"1229",1,1,13,3.66666666666667,3.66666666666667,3.33333333333333,3.66666666666667,2,2,3,3.33333333333333,2.66666666666667,3.33333333333333,3,3
"1230",1,1,14,3.66666666666667,3.66666666666667,3,3.66666666666667,2.66666666666667,3.66666666666667,2.66666666666667,2.66666666666667,3.33333333333333,4,3,3
"1231",1,1,14,3,3.66666666666667,3.66666666666667,4,4,2.66666666666667,3.66666666666667,3,3.33333333333333,4,4,4
"1232",1,1,13,3.66666666666667,3.5,2.66666666666667,3.66666666666667,3.33333333333333,4,3.33333333333333,3,2.66666666666667,3.66666666666667,4.66666666666667,3.66666666666667
"1233",1,2,14,3,4,3.66666666666667,4,4,4,3.66666666666667,3.33333333333333,3.33333333333333,3.66666666666667,3,3
"1234",1,2,13,2.66666666666667,3.33333333333333,1.33333333333333,3.66666666666667,3.33333333333333,4,3.66666666666667,3.66666666666667,2,3.66666666666667,2.33333333333333,2
"1235",3,1,13,3,3.33333333333333,2.66666666666667,4,3.66666666666667,3.33333333333333,2.33333333333333,3,2.66666666666667,3.66666666666667,4,3.66666666666667
"1236",1,1,13,3.33333333333333,3.33333333333333,3,3.66666666666667,4,3.33333333333333,2.33333333333333,2,4,4,4,4
"1237",1,1,13,3,3.33333333333333,3.66666666666667,3.66666666666667,3,1.66666666666667,3,2.66666666666667,2.33333333333333,2,3.66666666666667,2.66666666666667
"1238",1,2,13,4,3.66666666666667,2.66666666666667,3,3,4,3,3.66666666666667,3.33333333333333,4,5,4.33333333333333
"1239",1,2,13,3,3,2,4,2.33333333333333,4,3,3,3,2.66666666666667,3.66666666666667,3.33333333333333
"1240",2,2,14,3.66666666666667,3.33333333333333,2.33333333333333,3.66666666666667,3.66666666666667,4,3.33333333333333,3,2.66666666666667,4,4,4.33333333333333
"1241",1,1,14,3,4,2,3.33333333333333,4,3,3,4,2.33333333333333,3.33333333333333,2.66666666666667,3.33333333333333
"1242",1,1,13,1.5,2.66666666666667,2.66666666666667,2.66666666666667,3.33333333333333,2,2.66666666666667,2,2.33333333333333,3.66666666666667,3.5,2
"1243",1,1,13,3.33333333333333,3.66666666666667,3.33333333333333,3,3,4,3,4,3.66666666666667,4,5,3.66666666666667
"1244",1,1,13,3.66666666666667,3.66666666666667,3.66666666666667,3,3.33333333333333,2.33333333333333,3.66666666666667,3.66666666666667,2,4,4.66666666666667,4.33333333333333
"1245",1,1,13,4,3.66666666666667,3.66666666666667,4,4,4,4,2.66666666666667,3.66666666666667,4,4.66666666666667,4.66666666666667
"1246",1,1,14,3,3.66666666666667,2.33333333333333,3,3.66666666666667,3.33333333333333,3,3,3,3,2.66666666666667,3.33333333333333
"1247",1,2,13,3.66666666666667,3,4,3.33333333333333,3,4,3.33333333333333,4,3,3.33333333333333,5,4
"1248",1,1,13,2.66666666666667,3,1.33333333333333,2.66666666666667,2,1.66666666666667,3.66666666666667,3.66666666666667,1.66666666666667,4,3,2.66666666666667
"1249",2,2,13,3.66666666666667,3,2.66666666666667,3.33333333333333,3,4,3.66666666666667,4,3.33333333333333,4,3.66666666666667,4
"1250",1,2,13,3,3,2.33333333333333,4,2.66666666666667,3,3.66666666666667,4,3.66666666666667,3.33333333333333,3,3
"1251",1,2,13,3.66666666666667,3.66666666666667,3,4,3.66666666666667,4,3,3.66666666666667,2.66666666666667,4,4.33333333333333,3.33333333333333
"1252",1,1,13,3.33333333333333,3.66666666666667,3.33333333333333,4,3.66666666666667,3.66666666666667,3.33333333333333,3.66666666666667,3,3.66666666666667,4.33333333333333,4.33333333333333
"1253",1,1,13,3.33333333333333,3,2.33333333333333,3,2.66666666666667,3.33333333333333,3.33333333333333,3.33333333333333,3,4,3.66666666666667,4.33333333333333
"1254",1,2,15,3.66666666666667,3.33333333333333,3,3.66666666666667,4,4,3.66666666666667,4,3.66666666666667,3.66666666666667,4.66666666666667,4
"1255",2,2,15,3.66666666666667,3.33333333333333,3,4,4,4,4,4,3.66666666666667,4,4,4.66666666666667
"1256",2,1,14,4,3.66666666666667,2,3.33333333333333,3.66666666666667,3.66666666666667,3.66666666666667,3.66666666666667,3.66666666666667,4,4.33333333333333,5
"1257",2,2,14,2.66666666666667,3.33333333333333,2.33333333333333,3.66666666666667,3.66666666666667,4,2.33333333333333,3,3.33333333333333,4,2.66666666666667,4
"1258",2,2,14,3.66666666666667,3.33333333333333,2.33333333333333,4,3.66666666666667,4,3.66666666666667,3,3,4,3.66666666666667,4.33333333333333
"1259",2,2,15,2.66666666666667,3.66666666666667,3,3,2.66666666666667,3.66666666666667,3,3.66666666666667,2.66666666666667,3.33333333333333,2.66666666666667,3
"1260",2,2,14,3.66666666666667,3,2.66666666666667,2.66666666666667,3.66666666666667,4,2.66666666666667,2.66666666666667,3.33333333333333,4,5,5
"1261",2,1,14,3.66666666666667,2.66666666666667,2.33333333333333,1.66666666666667,3.33333333333333,3.33333333333333,4,4,3.33333333333333,2.66666666666667,1.33333333333333,2
"1262",2,2,15,3.66666666666667,3.33333333333333,3.66666666666667,3.33333333333333,3.33333333333333,4,3.66666666666667,3.66666666666667,3.66666666666667,3.66666666666667,3,3.66666666666667
"1263",2,1,14,3.66666666666667,3,3.33333333333333,3.66666666666667,3.66666666666667,2.33333333333333,4,4,3.66666666666667,4,3.66666666666667,4
"1264",2,2,14,4,3.33333333333333,3.33333333333333,3.66666666666667,3.66666666666667,2.66666666666667,3.33333333333333,3.33333333333333,4,3.66666666666667,2.66666666666667,3.66666666666667
"1265",2,1,14,3,3.33333333333333,3.66666666666667,3.66666666666667,3.66666666666667,4,3.33333333333333,3.66666666666667,3,3.33333333333333,4.33333333333333,4
"1266",2,2,14,3,3.33333333333333,3,3.33333333333333,3,4,3,3.33333333333333,2.33333333333333,3,4,5
"1267",2,1,14,3.33333333333333,3,2,3.66666666666667,3,3.66666666666667,3.33333333333333,3.33333333333333,2.66666666666667,3,3.33333333333333,3.66666666666667
"1268",2,1,14,3.66666666666667,3.33333333333333,3.33333333333333,4,3,3.33333333333333,3,3,3,3.66666666666667,4,4
"1269",2,1,15,2.66666666666667,3.33333333333333,2.66666666666667,3,3.33333333333333,2.66666666666667,3,3,3,2.66666666666667,2.66666666666667,3
"1270",2,1,14,3.66666666666667,3.66666666666667,2.66666666666667,3.66666666666667,3.66666666666667,3.33333333333333,2.66666666666667,1,2,2.66666666666667,5,4.33333333333333
"1271",2,1,14,3.33333333333333,3.33333333333333,3,3.33333333333333,3.33333333333333,3.66666666666667,3.33333333333333,3,2.66666666666667,3.66666666666667,3.66666666666667,3.33333333333333
"1272",2,1,14,3.33333333333333,2.66666666666667,3,3,3.66666666666667,4,3.66666666666667,3.33333333333333,3.66666666666667,3.66666666666667,2.5,3.33333333333333
"1273",2,2,15,3,3,2.33333333333333,3.66666666666667,4,3.66666666666667,3.33333333333333,3.66666666666667,3.66666666666667,4,3.66666666666667,3.33333333333333
"1274",2,1,14,2.33333333333333,2.33333333333333,2.33333333333333,2.33333333333333,2.33333333333333,3.66666666666667,1.33333333333333,2.66666666666667,1.66666666666667,2.66666666666667,3.66666666666667,4.33333333333333
"1275",2,2,15,3.33333333333333,3,3.66666666666667,4,3.66666666666667,4,3.33333333333333,4,3,3.66666666666667,3.33333333333333,3.33333333333333
"1276",2,2,15,3.33333333333333,3.33333333333333,2.66666666666667,4,3.66666666666667,4,3.66666666666667,4,3.33333333333333,4,4,4.66666666666667
"1277",2,1,15,4,3.33333333333333,3.33333333333333,4,4,3.66666666666667,3.33333333333333,3.66666666666667,3.66666666666667,4,4.33333333333333,4.66666666666667
"1278",2,2,15,3.66666666666667,2.66666666666667,2.66666666666667,3.66666666666667,4,4,3.33333333333333,4,3,4,4.33333333333333,4.33333333333333
"1279",2,1,15,3,3.33333333333333,3,2,4,1.66666666666667,4,2,3.33333333333333,4,3,3
"1280",2,2,14,3,2.66666666666667,2.66666666666667,1.66666666666667,3.33333333333333,4,2.66666666666667,3,3,4,2.66666666666667,3
"1281",2,2,15,3.66666666666667,3.66666666666667,3.33333333333333,3,3.66666666666667,4,4,3,3,4,4,5
"1282",2,2,15,2.33333333333333,4,2.33333333333333,3.66666666666667,4,4,3,4,2.66666666666667,4,2.33333333333333,3.33333333333333
"1283",2,2,15,3.66666666666667,3,3,4,4,4,3.66666666666667,2.66666666666667,3,4,4.33333333333333,4.66666666666667
"1284",2,2,14,4,4,4,4,4,4,4,3.66666666666667,3.33333333333333,4,5,5
"1285",2,1,15,4,3,3,3,4,4,3,3.33333333333333,2.66666666666667,4,3.33333333333333,1.33333333333333
"1286",2,1,15,3.66666666666667,3.66666666666667,2,3.66666666666667,3.66666666666667,4,3.33333333333333,3.66666666666667,2.33333333333333,4,4,3.66666666666667
"1287",2,1,16,3.66666666666667,3.33333333333333,1.66666666666667,4,3.66666666666667,3,4,4,3,3.66666666666667,4.5,4
"1288",2,1,15,3.33333333333333,3.33333333333333,2.33333333333333,3.66666666666667,4,4,3.33333333333333,2.33333333333333,2.66666666666667,4,4,4.66666666666667
"1289",2,2,16,3,3.66666666666667,2.66666666666667,4,3.66666666666667,3,3.33333333333333,3.66666666666667,3.66666666666667,4,4,4
"1290",2,1,15,2.66666666666667,3,2.66666666666667,3,4,1.66666666666667,3,3,3,3.66666666666667,2.66666666666667,3.66666666666667
"1291",2,2,14,3.33333333333333,3,2.66666666666667,3.66666666666667,2.66666666666667,4,3.66666666666667,4,3.66666666666667,4,3.5,4.33333333333333
"1292",2,2,14,3.66666666666667,3.33333333333333,3.33333333333333,3.66666666666667,4,4,4,3,2.66666666666667,4,4.33333333333333,5
"1293",2,1,15,4,3.33333333333333,3.33333333333333,3.66666666666667,3.66666666666667,4,3.66666666666667,3.5,3.33333333333333,4,3.66666666666667,3
"1294",2,2,14,4,3.33333333333333,2.66666666666667,3.33333333333333,3.66666666666667,4,3.33333333333333,3,3.33333333333333,4,3.33333333333333,3
"1295",2,1,14,3,3.66666666666667,2.66666666666667,2.66666666666667,2.66666666666667,3.66666666666667,3,3,3,3.66666666666667,4.5,4
"1296",2,1,15,3.33333333333333,3.66666666666667,3.33333333333333,3.33333333333333,3.66666666666667,4,3.33333333333333,3.66666666666667,3.33333333333333,3,4.33333333333333,4.33333333333333
"1297",2,2,15,3.5,3,3.33333333333333,4,3,4,3.66666666666667,3.66666666666667,2.33333333333333,4,4.33333333333333,5
"1298",2,2,14,4,4,3.33333333333333,2.33333333333333,3.66666666666667,4,4,4,3.33333333333333,3,5,5
"1299",2,2,14,3.33333333333333,3,2.33333333333333,3.33333333333333,4,3,2.66666666666667,2.66666666666667,2,3,2.33333333333333,2.33333333333333
"1300",2,2,15,4,4,3.33333333333333,2,4,4,4,3.66666666666667,4,4,5,4.66666666666667
"1301",2,2,15,3.66666666666667,3.66666666666667,2,3.66666666666667,3.66666666666667,4,3.33333333333333,4,2.33333333333333,4,4,3.66666666666667
"1302",2,1,15,3.66666666666667,3.33333333333333,3,4,3.33333333333333,4,4,3,3.33333333333333,3.66666666666667,3,3.33333333333333
"1303",2,2,16,3.33333333333333,4,3,2.5,3.33333333333333,4,4,4,4,3.66666666666667,2.33333333333333,3.66666666666667
"1304",2,2,15,3.33333333333333,3.33333333333333,2.66666666666667,4,4,4,3.33333333333333,3.33333333333333,3.33333333333333,4,4,4.66666666666667
"1305",2,2,14,3.33333333333333,4,2,4,4,3.33333333333333,2.66666666666667,4,2.33333333333333,4,3.66666666666667,4
"1306",2,1,14,4,3.66666666666667,3,3.66666666666667,3.66666666666667,4,3.66666666666667,3.33333333333333,4,3.66666666666667,5,5
"1307",2,1,14,4,3.66666666666667,2.66666666666667,3,2,4,4,3.33333333333333,3.66666666666667,4,4.33333333333333,3.66666666666667
"1308",2,1,15,4,3.33333333333333,2,4,3.66666666666667,2,3,3,3,3,3.66666666666667,4
"1309",2,1,15,4,3.66666666666667,3,3,3.33333333333333,3.33333333333333,3,3,2.66666666666667,3.33333333333333,3.66666666666667,4.33333333333333
"1310",2,1,14,3.66666666666667,3.33333333333333,3,2.66666666666667,3.33333333333333,3.33333333333333,3.66666666666667,2.66666666666667,3.33333333333333,3.33333333333333,3.33333333333333,3.33333333333333
"1311",2,2,14,2.66666666666667,2,2.33333333333333,2.66666666666667,2.33333333333333,4,2.33333333333333,3.66666666666667,3,3.33333333333333,4.66666666666667,3.66666666666667
"1312",2,2,14,3.66666666666667,3.66666666666667,2.33333333333333,3,3.33333333333333,4,4,3.66666666666667,3.33333333333333,4,4.33333333333333,4
"1313",2,1,14,3.33333333333333,3.33333333333333,3.33333333333333,3.33333333333333,4,4,3.66666666666667,3,3.66666666666667,4,4.33333333333333,4.33333333333333
"1314",2,1,14,3.66666666666667,3.66666666666667,3.33333333333333,4,4,3.66666666666667,3.66666666666667,3.66666666666667,3.66666666666667,4,3.33333333333333,3.66666666666667
"1315",1,2,13,3.66666666666667,3.66666666666667,3,3.33333333333333,4,3.66666666666667,4,3.33333333333333,4,3.66666666666667,3.66666666666667,4
"1316",1,2,13,2.66666666666667,3.33333333333333,1.33333333333333,1.66666666666667,4,3.33333333333333,2.66666666666667,2,3,4,3.33333333333333,3.33333333333333
"1317",1,1,14,3,3,2.33333333333333,3.66666666666667,3.66666666666667,2.33333333333333,2,2,2,3.33333333333333,2.66666666666667,3.66666666666667
"1318",1,2,13,2.33333333333333,3,2.66666666666667,3.66666666666667,3.66666666666667,4,3,3,2.33333333333333,4,4,3.66666666666667
"1319",1,2,13,3.5,4,2,3.33333333333333,4,3.66666666666667,3.33333333333333,3,3.66666666666667,2.66666666666667,2.66666666666667,3.33333333333333
"1320",1,2,13,2.66666666666667,3.33333333333333,3.33333333333333,2.66666666666667,3,3.66666666666667,3,3.33333333333333,3,2.33333333333333,3.66666666666667,4
"1321",1,2,14,3,4,3.66666666666667,4,3.66666666666667,4,3.66666666666667,3,4,3,4,5
"1322",1,2,13,4,3.33333333333333,3,3.66666666666667,4,4,3.33333333333333,4,3.66666666666667,4,4,4.33333333333333
"1323",1,1,14,2.66666666666667,3,2.33333333333333,3,2.66666666666667,2.66666666666667,2.33333333333333,3,3,3.33333333333333,3.66666666666667,3.66666666666667
"1324",1,2,14,3.33333333333333,3,2.66666666666667,2.33333333333333,3.66666666666667,4,3,2.66666666666667,3,4,1.33333333333333,3.66666666666667
"1325",1,2,13,4,3.66666666666667,3.66666666666667,4,4,4,4,3,3.66666666666667,4,4.33333333333333,5
"1326",1,1,13,2.33333333333333,3.66666666666667,2,3,2.66666666666667,2,3,3.66666666666667,1,3.66666666666667,5,3.66666666666667
"1327",1,1,14,3,3.66666666666667,3,4,3.33333333333333,3,3.33333333333333,1.66666666666667,3.33333333333333,4,4,2.66666666666667
"1328",1,1,14,3,3.5,2,3,3.33333333333333,1.66666666666667,3.33333333333333,3.66666666666667,3,4,3,3
"1329",1,1,14,2.5,2.33333333333333,1.66666666666667,3.5,3,2.66666666666667,2.33333333333333,2.66666666666667,4,2.66666666666667,2.66666666666667,3
"1330",1,2,13,3.66666666666667,4,3,4,4,4,3.33333333333333,3.66666666666667,4,4,4.66666666666667,4.66666666666667
